time,type,local time,latitude,longitude
20170901_03, TY,20170901_03,27.2,142.9
20170901_03, TY,20170901_03,27.2,142.9
20170901_06, TY,20170901_06,27.6,143.4
20170901_06, TY,20170901_06,27.6,143.4
20170901_06, TY,20170901_06,27.6,143.4
20170901_12, TY,20170901_12,28.2,143.7
20170901_12, TY,20170901_12,28.2,143.7
20170901_12, TY,20170901_12,28.2,143.7
20170901_18, TY,20170901_18,28.7,144.0
20170901_18, TY,20170901_18,28.7,144.0
20170901_18, TY,20170901_18,28.7,144.0
20170902_00, TY,20170902_00,29.9,144.6
20170902_00, TY,20170902_00,29.9,144.6
20170902_00, TY,20170902_00,29.9,144.6
20170902_06, TS,20170902_06,31.4,145.3
20170902_06, TS,20170902_06,31.4,145.3
20170902_12, TS,20170902_12,33.1,146.7
20170902_12, TS,20170902_12,33.1,146.7
20170902_18, EX,20170902_18,35.5,148.3
20170902_18, EX,20170902_18,35.5,148.3
20170903_00, EX,20170903_00,38.4,149.9
20170903_00, EX,20170903_00,38.4,149.9
20170903_06, EX,20170903_06,41.8,153.0
20170903_06, EX,20170903_06,41.8,153.0
20170901_00, LO,20170901_00,20.3,119.0
20170901_06, LO,20170901_06,20.6,118.8
20170901_12, TD,20170901_12,20.8,118.4
20170901_18, TS,20170901_18,21.1,117.6
20170902_00, TS,20170902_00,21.2,117.4
20170902_06, TS,20170902_06,21.3,117.3
20170902_12, TS,20170902_12,21.4,117.3
20170902_18, TS,20170902_18,21.6,117.0
20170903_00, TS,20170903_00,21.9,116.7
20170903_06, TS,20170903_06,22.2,116.4
20170903_12, TS,20170903_12,22.7,116.2
20170903_18, TD,20170903_18,23.2,115.5
20170903_12, DB,20170903_12,15.9,132.9
20170903_18, DB,20170903_18,16.4,130.9
20170904_00, DB,20170904_00,16.5,128.8
20170904_06, DB,20170904_06,16.3,127.2
20170904_12, TD,20170904_12,16.4,126.0
20170904_18, TD,20170904_18,16.6,125.3
20170904_21, TD,20170904_21,17.1,124.8
20170905_00, TD,20170905_00,17.6,124.9
20170905_06, TD,20170905_06,19.0,124.2
20170905_12, TD,20170905_12,19.7,122.6
20170905_18, TD,20170905_18,20.2,121.1
20170906_00, TD,20170906_00,20.2,120.4
20170906_06, TD,20170906_06,20.7,120.0
20170906_09, TD,20170906_09,21.2,120.1
20170906_12, TD,20170906_12,21.7,119.9
20170906_18, TD,20170906_18,22.2,118.9
20170907_00, TD,20170907_00,22.9,119.0
20170907_06, TD,20170907_06,23.7,119.1
20170907_12, DB,20170907_12,24.8,119.4
20170907_18, DB,20170907_18,25.4,119.6
20170909_00, DB,20170909_00,14.6,144.8
20170909_06, TD,20170909_06,15.2,144.0
20170909_12, TD,20170909_12,15.5,142.8
20170909_18, TS,20170909_18,15.6,141.6
20170910_00, TS,20170910_00,15.8,140.4
20170910_06, TS,20170910_06,16.4,139.3
20170910_12, TS,20170910_12,17.1,138.2
20170910_18, TS,20170910_18,17.7,136.9
20170911_00, TS,20170911_00,18.3,135.9
20170911_00, TS,20170911_00,18.3,135.9
20170911_06, TS,20170911_06,19.1,134.7
20170911_06, TS,20170911_06,19.1,134.7
20170911_12, TS,20170911_12,19.7,133.3
20170911_12, TS,20170911_12,19.7,133.3
20170911_18, TS,20170911_18,20.4,132.0
20170911_18, TS,20170911_18,20.4,132.0
20170912_00, TY,20170912_00,21.4,130.6
20170912_00, TY,20170912_00,21.4,130.6
20170912_00, TY,20170912_00,21.4,130.6
20170912_06, TY,20170912_06,22.2,129.2
20170912_06, TY,20170912_06,22.2,129.2
20170912_06, TY,20170912_06,22.2,129.2
20170912_12, TY,20170912_12,23.1,128.1
20170912_12, TY,20170912_12,23.1,128.1
20170912_12, TY,20170912_12,23.1,128.1
20170912_18, TY,20170912_18,23.7,127.0
20170912_18, TY,20170912_18,23.7,127.0
20170912_18, TY,20170912_18,23.7,127.0
20170913_00, TY,20170913_00,24.3,126.4
20170913_00, TY,20170913_00,24.3,126.4
20170913_00, TY,20170913_00,24.3,126.4
20170913_06, TY,20170913_06,24.9,125.9
20170913_06, TY,20170913_06,24.9,125.9
20170913_06, TY,20170913_06,24.9,125.9
20170913_12, TY,20170913_12,25.5,125.3
20170913_12, TY,20170913_12,25.5,125.3
20170913_12, TY,20170913_12,25.5,125.3
20170913_18, TY,20170913_18,26.1,124.9
20170913_18, TY,20170913_18,26.1,124.9
20170913_18, TY,20170913_18,26.1,124.9
20170914_00, TY,20170914_00,26.6,124.6
20170914_00, TY,20170914_00,26.6,124.6
20170914_00, TY,20170914_00,26.6,124.6
20170914_06, TY,20170914_06,27.0,124.4
20170914_06, TY,20170914_06,27.0,124.4
20170914_06, TY,20170914_06,27.0,124.4
20170914_12, TY,20170914_12,27.3,124.3
20170914_12, TY,20170914_12,27.3,124.3
20170914_12, TY,20170914_12,27.3,124.3
20170914_18, TY,20170914_18,27.7,124.4
20170914_18, TY,20170914_18,27.7,124.4
20170914_18, TY,20170914_18,27.7,124.4
20170915_00, TY,20170915_00,27.9,124.7
20170915_00, TY,20170915_00,27.9,124.7
20170915_00, TY,20170915_00,27.9,124.7
20170915_06, TY,20170915_06,27.9,125.0
20170915_06, TY,20170915_06,27.9,125.0
20170915_06, TY,20170915_06,27.9,125.0
20170915_12, TY,20170915_12,28.1,125.3
20170915_12, TY,20170915_12,28.1,125.3
20170915_12, TY,20170915_12,28.1,125.3
20170915_18, TS,20170915_18,28.4,125.3
20170915_18, TS,20170915_18,28.4,125.3
20170916_00, TS,20170916_00,28.6,126.0
20170916_00, TS,20170916_00,28.6,126.0
20170916_06, TS,20170916_06,28.8,126.6
20170916_06, TS,20170916_06,28.8,126.6
20170916_12, TS,20170916_12,29.3,127.5
20170916_12, TS,20170916_12,29.3,127.5
20170916_18, TS,20170916_18,29.9,128.4
20170916_18, TS,20170916_18,29.9,128.4
20170917_00, TS,20170917_00,31.0,130.1
20170917_00, TS,20170917_00,31.0,130.1
20170917_06, TS,20170917_06,32.3,132.0
20170917_06, TS,20170917_06,32.3,132.0
20170917_12, EX,20170917_12,34.1,134.4
20170917_12, EX,20170917_12,34.1,134.4
20170917_18, EX,20170917_18,37.4,138.1
20170917_18, EX,20170917_18,37.4,138.1
20170910_18, DB,20170910_18,14.4,126.9
20170911_00, DB,20170911_00,14.7,126.0
20170911_06, DB,20170911_06,14.7,124.7
20170911_12, TD,20170911_12,14.8,123.7
20170911_18, TD,20170911_18,14.7,122.7
20170912_00, TD,20170912_00,14.5,121.7
20170912_06, TD,20170912_06,14.5,120.4
20170912_12, TS,20170912_12,14.3,119.0
20170912_18, TS,20170912_18,14.1,118.0
20170913_00, TS,20170913_00,14.6,116.9
20170913_06, TS,20170913_06,15.3,115.9
20170913_12, TS,20170913_12,15.4,114.5
20170913_12, TS,20170913_12,15.4,114.5
20170913_18, TS,20170913_18,15.7,113.3
20170913_18, TS,20170913_18,15.7,113.3
20170914_00, TY,20170914_00,16.0,112.3
20170914_00, TY,20170914_00,16.0,112.3
20170914_06, TY,20170914_06,16.5,111.1
20170914_06, TY,20170914_06,16.5,111.1
20170914_06, TY,20170914_06,16.5,111.1
20170914_12, TY,20170914_12,16.9,109.9
20170914_12, TY,20170914_12,16.9,109.9
20170914_12, TY,20170914_12,16.9,109.9
20170914_18, TY,20170914_18,17.4,108.8
20170914_18, TY,20170914_18,17.4,108.8
20170914_18, TY,20170914_18,17.4,108.8
20170915_00, TY,20170915_00,17.6,107.3
20170915_00, TY,20170915_00,17.6,107.3
20170915_00, TY,20170915_00,17.6,107.3
20170915_06, TY,20170915_06,17.9,105.9
20170915_06, TY,20170915_06,17.9,105.9
20170915_06, TY,20170915_06,17.9,105.9
20170915_12, TS,20170915_12,18.1,104.4
20170915_12, TS,20170915_12,18.1,104.4
20170915_18, TS,20170915_18,18.3,102.9
20170916_00, TD,20170916_00,18.6,101.1
20170923_12, DB,20170923_12,18.0,116.1
20170923_18, TD,20170923_18,18.2,114.6
20170924_00, TD,20170924_00,18.2,112.9
20170924_03, TD,20170924_03,18.3,112.2
20170924_06, TD,20170924_06,18.6,111.8
20170924_12, TD,20170924_12,19.0,110.7
20170924_18, TD,20170924_18,19.5,109.6
20170925_00, TD,20170925_00,20.3,108.1
20170925_06, DB,20170925_06,21.1,106.9
20171009_00, DB,20171009_00,16.6,111.9
20171009_06, TD,20171009_06,16.9,110.4
20171009_12, TD,20171009_12,17.3,108.6
20171009_18, TD,20171009_18,17.8,107.1
20171010_00, TD,20171010_00,18.4,105.6
20171010_06, DB,20171010_06,19.2,103.5
20171012_06, TD,20171012_06,17.8,124.1
20171012_12, TD,20171012_12,18.2,123.1
20171012_18, TS,20171012_18,18.5,122.0
20171013_00, TS,20171013_00,17.5,120.3
20171013_06, TS,20171013_06,17.2,119.8
20171013_12, TS,20171013_12,16.9,119.4
20171013_18, TS,20171013_18,16.9,119.1
20171013_18, TS,20171013_18,16.9,119.1
20171014_00, TS,20171014_00,17.2,118.6
20171014_00, TS,20171014_00,17.2,118.6
20171014_06, TS,20171014_06,17.7,118.1
20171014_06, TS,20171014_06,17.7,118.1
20171014_12, TS,20171014_12,18.6,117.5
20171014_12, TS,20171014_12,18.6,117.5
20171014_18, TY,20171014_18,19.4,116.3
20171014_18, TY,20171014_18,19.4,116.3
20171014_18, TY,20171014_18,19.4,116.3
20171015_00, TY,20171015_00,20.0,114.8
20171015_00, TY,20171015_00,20.0,114.8
20171015_00, TY,20171015_00,20.0,114.8
20171015_03, TY,20171015_03,20.2,114.3
20171015_03, TY,20171015_03,20.2,114.3
20171015_03, TY,20171015_03,20.2,114.3
20171015_06, TY,20171015_06,20.4,113.6
20171015_06, TY,20171015_06,20.4,113.6
20171015_06, TY,20171015_06,20.4,113.6
20171015_12, TY,20171015_12,20.7,112.0
20171015_12, TY,20171015_12,20.7,112.0
20171015_12, TY,20171015_12,20.7,112.0
20171015_18, TS,20171015_18,20.6,110.5
20171015_18, TS,20171015_18,20.6,110.5
20171016_00, TS,20171016_00,20.2,109.7
20171016_06, TD,20171016_06,20.3,109.3
20171015_00, DB,20171015_00,8.7,137.9
20171015_06, DB,20171015_06,9.1,137.3
20171015_12, TD,20171015_12,9.5,136.8
20171015_18, TD,20171015_18,10.0,136.3
20171016_00, TS,20171016_00,10.3,135.6
20171016_06, TS,20171016_06,10.4,134.6
20171016_12, TS,20171016_12,10.6,133.4
20171016_18, TS,20171016_18,10.7,132.7
20171017_00, TS,20171017_00,10.4,132.0
20171017_03, TS,20171017_03,10.0,132.1
20171017_06, TS,20171017_06,10.1,132.5
20171017_06, TS,20171017_06,10.1,132.5
20171017_12, TS,20171017_12,10.4,132.4
20171017_12, TS,20171017_12,10.4,132.4
20171017_18, TS,20171017_18,11.0,132.5
20171017_18, TS,20171017_18,11.0,132.5
20171018_00, TY,20171018_00,12.2,132.5
20171018_00, TY,20171018_00,12.2,132.5
20171018_00, TY,20171018_00,12.2,132.5
20171018_06, TY,20171018_06,13.1,132.2
20171018_06, TY,20171018_06,13.1,132.2
20171018_06, TY,20171018_06,13.1,132.2
20171018_12, TY,20171018_12,14.0,131.7
20171018_12, TY,20171018_12,14.0,131.7
20171018_12, TY,20171018_12,14.0,131.7
20171018_18, TY,20171018_18,14.6,131.1
20171018_18, TY,20171018_18,14.6,131.1
20171018_18, TY,20171018_18,14.6,131.1
20171019_00, TY,20171019_00,15.4,130.3
20171019_00, TY,20171019_00,15.4,130.3
20171019_00, TY,20171019_00,15.4,130.3
20171019_06, TY,20171019_06,16.3,130.1
20171019_06, TY,20171019_06,16.3,130.1
20171019_06, TY,20171019_06,16.3,130.1
20171019_12, TY,20171019_12,17.0,130.0
20171019_12, TY,20171019_12,17.0,130.0
20171019_12, TY,20171019_12,17.0,130.0
20171019_18, TY,20171019_18,18.0,129.9
20171019_18, TY,20171019_18,18.0,129.9
20171019_18, TY,20171019_18,18.0,129.9
20171020_00, TY,20171020_00,18.9,130.0
20171020_00, TY,20171020_00,18.9,130.0
20171020_00, TY,20171020_00,18.9,130.0
20171020_06, TY,20171020_06,19.7,130.1
20171020_06, TY,20171020_06,19.7,130.1
20171020_06, TY,20171020_06,19.7,130.1
20171020_12, TY,20171020_12,20.1,130.3
20171020_12, TY,20171020_12,20.1,130.3
20171020_12, TY,20171020_12,20.1,130.3
20171020_18, ST,20171020_18,20.7,130.7
20171020_18, ST,20171020_18,20.7,130.7
20171020_18, ST,20171020_18,20.7,130.7
20171021_00, ST,20171021_00,21.4,131.3
20171021_00, ST,20171021_00,21.4,131.3
20171021_00, ST,20171021_00,21.4,131.3
20171021_06, ST,20171021_06,22.4,132.0
20171021_06, ST,20171021_06,22.4,132.0
20171021_06, ST,20171021_06,22.4,132.0
20171021_12, ST,20171021_12,23.8,132.6
20171021_12, ST,20171021_12,23.8,132.6
20171021_12, ST,20171021_12,23.8,132.6
20171021_18, ST,20171021_18,25.5,133.3
20171021_18, ST,20171021_18,25.5,133.3
20171021_18, ST,20171021_18,25.5,133.3
20171022_00, TY,20171022_00,27.8,133.8
20171022_00, TY,20171022_00,27.8,133.8
20171022_00, TY,20171022_00,27.8,133.8
20171022_06, TY,20171022_06,29.9,134.6
20171022_06, TY,20171022_06,29.9,134.6
20171022_06, TY,20171022_06,29.9,134.6
20171022_12, TY,20171022_12,32.0,136.2
20171022_12, TY,20171022_12,32.0,136.2
20171022_12, TY,20171022_12,32.0,136.2
20171022_18, EX,20171022_18,34.6,138.6
20171022_18, EX,20171022_18,34.6,138.6
20171022_18, EX,20171022_18,34.6,138.6
20171023_00, EX,20171023_00,37.5,141.6
20171023_00, EX,20171023_00,37.5,141.6
20171018_06, DB,20171018_06,9.1,115.8
20171018_12, DB,20171018_12,9.4,116.2
20171018_18, DB,20171018_18,9.8,116.6
20171019_00, TD,20171019_00,10.4,117.1
20171019_06, TD,20171019_06,10.8,117.8
20171019_12, DB,20171019_12,11.1,118.5
20171019_18, DB,20171019_18,11.4,119.4
20171020_00, DB,20171020_00,11.7,120.5
20171019_06, LO,20171019_06,12.7,150.8
20171019_12, LO,20171019_12,12.2,151.6
20171019_18, TD,20171019_18,11.9,151.9
20171020_00, TD,20171020_00,11.5,151.9
20171020_06, TD,20171020_06,11.7,151.6
20171020_12, TD,20171020_12,12.3,151.0
20171020_18, TD,20171020_18,12.4,150.3
20171021_00, TD,20171021_00,12.1,149.6
20171021_06, TD,20171021_06,12.0,148.8
20171021_12, TD,20171021_12,11.7,148.3
20171021_18, TD,20171021_18,11.2,147.7
20171022_00, TS,20171022_00,10.2,147.5
20171022_06, TD,20171022_06,9.1,148.3
20171022_12, TD,20171022_12,9.0,148.3
20171022_18, TD,20171022_18,9.1,147.9
20171023_00, LO,20171023_00,9.1,147.5
20171023_06, LO,20171023_06,9.2,146.9
20171023_12, LO,20171023_12,9.6,145.9
20171023_18, LO,20171023_18,10.5,145.0
20171024_00, LO,20171024_00,11.8,143.2
20171024_06, LO,20171024_06,12.7,141.4
20171024_12, LO,20171024_12,13.0,138.7
20171024_18, TD,20171024_18,13.6,137.1
20171025_00, TS,20171025_00,14.5,135.9
20171025_06, TS,20171025_06,15.3,135.3
20171025_12, TS,20171025_12,16.5,134.4
20171025_18, TS,20171025_18,17.2,133.5
20171026_00, TS,20171026_00,17.8,132.7
20171026_06, TS,20171026_06,18.8,132.0
20171026_12, TS,20171026_12,19.6,131.3
20171026_18, TS,20171026_18,20.4,130.5
20171027_00, TS,20171027_00,21.4,129.7
20171027_06, TS,20171027_06,22.4,129.0
20171027_12, TS,20171027_12,23.2,128.3
20171027_12, TS,20171027_12,23.2,128.3
20171027_18, TS,20171027_18,24.4,128.0
20171027_18, TS,20171027_18,24.4,128.0
20171028_00, TS,20171028_00,25.6,128.0
20171028_00, TS,20171028_00,25.6,128.0
20171028_06, TY,20171028_06,27.1,128.4
20171028_06, TY,20171028_06,27.1,128.4
20171028_06, TY,20171028_06,27.1,128.4
20171028_12, TY,20171028_12,28.5,129.4
20171028_12, TY,20171028_12,28.5,129.4
20171028_12, TY,20171028_12,28.5,129.4
20171028_18, TS,20171028_18,29.9,130.6
20171028_18, TS,20171028_18,29.9,130.6
20171029_00, TS,20171029_00,31.4,132.8
20171029_00, TS,20171029_00,31.4,132.8
20171029_06, EX,20171029_06,32.8,136.3
20171029_06, EX,20171029_06,32.8,136.3
20171029_12, EX,20171029_12,34.6,140.9
20171029_12, EX,20171029_12,34.6,140.9
20171101_00, DB,20171101_00,11.1,121.1
20171101_06, DB,20171101_06,11.6,120.1
20171101_12, TD,20171101_12,12.1,119.0
20171101_18, TD,20171101_18,12.5,118.1
20171102_00, TS,20171102_00,12.8,117.5
20171102_06, TS,20171102_06,12.9,116.6
20171102_12, TS,20171102_12,13.1,115.4
20171102_12, TS,20171102_12,13.1,115.4
20171102_18, TS,20171102_18,12.7,114.4
20171102_18, TS,20171102_18,12.7,114.4
20171103_00, TY,20171103_00,12.7,113.5
20171103_00, TY,20171103_00,12.7,113.5
20171103_00, TY,20171103_00,12.7,113.5
20171103_06, TY,20171103_06,12.8,112.8
20171103_06, TY,20171103_06,12.8,112.8
20171103_06, TY,20171103_06,12.8,112.8
20171103_12, TY,20171103_12,12.8,111.6
20171103_12, TY,20171103_12,12.8,111.6
20171103_12, TY,20171103_12,12.8,111.6
20171103_18, TY,20171103_18,12.8,110.4
20171103_18, TY,20171103_18,12.8,110.4
20171103_18, TY,20171103_18,12.8,110.4
20171104_00, TY,20171104_00,12.5,109.1
20171104_00, TY,20171104_00,12.5,109.1
20171104_00, TY,20171104_00,12.5,109.1
20171104_06, TS,20171104_06,12.4,107.8
20171104_06, TS,20171104_06,12.4,107.8
20171104_12, TS,20171104_12,12.4,106.5
20171104_18, TD,20171104_18,12.8,105.3
20171103_00, DB,20171103_00,7.2,102.4
20171103_06, DB,20171103_06,7.3,101.8
20171103_12, DB,20171103_12,7.0,101.7
20171103_18, DB,20171103_18,6.6,101.3
20171104_00, DB,20171104_00,6.4,100.7
20171104_06, DB,20171104_06,6.0,100.4
20171104_12, TD,20171104_12,5.6,100.3
20171104_18, TD,20171104_18,5.2,100.4
20171105_00, DB,20171105_00,5.1,100.9
20171105_06, DB,20171105_06,5.2,101.6
20171105_12, DB,20171105_12,5.8,102.0
20171105_18, DB,20171105_18,6.5,102.6
20171106_00, DB,20171106_00,7.5,102.6
20171106_06, TD,20171106_06,8.3,102.6
20171106_12, TD,20171106_12,8.8,102.5
20171106_18, TD,20171106_18,9.3,102.0
20171107_00, TD,20171107_00,9.9,101.4
20171107_06, TD,20171107_06,10.5,100.7
20171107_12, TD,20171107_12,10.9,100.5
20171107_18, TD,20171107_18,11.1,100.0
20171108_00, DB,20171108_00,11.3,99.6
20171108_00, DB,20171108_00,10.8,130.1
20171108_06, DB,20171108_06,11.2,128.6
20171108_12, DB,20171108_12,11.7,127.2
20171108_18, TD,20171108_18,12.3,125.8
20171109_00, TD,20171109_00,12.8,124.1
20171109_06, TD,20171109_06,13.3,122.7
20171109_12, TD,20171109_12,13.9,121.2
20171109_18, TD,20171109_18,14.5,120.2
20171110_00, TS,20171110_00,15.2,119.2
20171110_06, TS,20171110_06,16.0,118.4
20171110_12, TS,20171110_12,16.9,117.4
20171110_18, TS,20171110_18,17.3,116.5
20171111_00, TS,20171111_00,17.6,115.7
20171111_06, TS,20171111_06,17.8,114.8
20171111_12, TS,20171111_12,17.9,114.1
20171111_18, TD,20171111_18,17.8,113.5
20171112_00, TD,20171112_00,17.8,113.0
20171112_06, DB,20171112_06,17.5,112.3
20171112_12, DB,20171112_12,17.3,111.7
20171112_18, DB,20171112_18,17.3,111.1
20171113_00, DB,20171113_00,17.3,110.5
20171113_06, DB,20171113_06,17.3,110.1
20171113_12, DB,20171113_12,17.4,109.6
20171113_18, DB,20171113_18,17.4,109.0
20171114_00, DB,20171114_00,17.2,108.5
20171114_06, DB,20171114_06,16.9,108.1
20171114_12, DB,20171114_12,16.7,107.6
20171116_18, DB,20171116_18,8.3,121.3
20171117_00, DB,20171117_00,8.8,120.4
20171117_06, TD,20171117_06,9.3,119.3
20171117_12, TD,20171117_12,10.1,117.6
20171117_18, TS,20171117_18,10.8,116.2
20171118_00, TS,20171118_00,11.1,114.8
20171118_06, TS,20171118_06,11.4,113.3
20171118_12, TS,20171118_12,11.3,112.7
20171118_18, TS,20171118_18,10.7,111.8
20171119_00, TS,20171119_00,10.7,110.6
20171119_06, TD,20171119_06,11.4,108.8
20171119_12, DB,20171119_12,12.3,107.2
20171213_06, LO,20171213_06,11.4,128.9
20171213_12, LO,20171213_12,11.5,128.4
20171213_18, TD,20171213_18,11.3,128.3
20171214_00, TD,20171214_00,11.1,128.3
20171214_06, TS,20171214_06,11.0,128.1
20171214_12, TS,20171214_12,11.2,128.0
20171214_18, TS,20171214_18,11.4,127.9
20171215_00, TS,20171215_00,11.6,127.9
20171215_06, TS,20171215_06,11.5,127.8
20171215_12, TS,20171215_12,11.5,127.7
20171215_18, TS,20171215_18,12.1,127.1
20171216_00, TS,20171216_00,12.3,126.2
20171216_06, TS,20171216_06,12.1,125.8
20171216_12, TD,20171216_12,12.1,125.4
20171216_18, TD,20171216_18,12.2,124.8
20171217_00, TD,20171217_00,12.2,123.7
20171217_06, TD,20171217_06,11.8,122.2
20171217_12, TD,20171217_12,11.3,121.2
20171217_18, TD,20171217_18,10.8,120.2
20171218_00, TD,20171218_00,10.7,119.6
20171218_06, TD,20171218_06,10.6,118.9
20171218_12, TD,20171218_12,10.4,117.8
20171218_18, WV,20171218_18,9.7,116.6
20171219_00, WV,20171219_00,9.2,116.1
20171219_06, WV,20171219_06,8.9,115.5
20171219_12, WV,20171219_12,8.6,114.7
20171219_18, WV,20171219_18,8.2,113.9
20171220_00, WV,20171220_00,7.9,113.1
20171220_06, WV,20171220_06,7.6,112.3
20171220_12, TS,20171220_12,7.4,111.4
20171220_18, TS,20171220_18,7.2,110.3
20171221_00, TS,20171221_00,6.8,109.5
20171221_06, TS,20171221_06,6.5,109.1
20171221_12, TS,20171221_12,6.3,108.4
20171221_18, TD,20171221_18,5.9,107.5
20171222_00, TD,20171222_00,5.5,106.8
20171222_06, TD,20171222_06,5.1,106.1
20171222_12, DB,20171222_12,4.7,105.4
20171222_18, DB,20171222_18,4.1,104.7
20171223_00, TD,20171223_00,3.6,104.5
20171223_06, TD,20171223_06,3.0,104.6
20171223_12, DB,20171223_12,2.7,104.8
20171223_18, DB,20171223_18,2.4,105.0
