time,type,local time,latitude,longitude
20180807_12, TY,20180807_12,32.0,143.1
20180807_18, TY,20180807_18,32.6,142.4
20180807_18, TY,20180807_18,32.6,142.4
20180807_18, TY,20180807_18,32.6,142.4
20180808_00, TY,20180808_00,33.4,141.9
20180808_00, TY,20180808_00,33.4,141.9
20180808_00, TY,20180808_00,33.4,141.9
20180808_06, TY,20180808_06,33.8,141.3
20180808_06, TY,20180808_06,33.8,141.3
20180808_06, TY,20180808_06,33.8,141.3
20180808_12, TY,20180808_12,34.5,141.3
20180808_12, TY,20180808_12,34.5,141.3
20180808_12, TY,20180808_12,34.5,141.3
20180808_18, TS,20180808_18,35.3,141.0
20180808_18, TS,20180808_18,35.3,141.0
20180809_00, TS,20180809_00,36.3,141.1
20180809_00, TS,20180809_00,36.3,141.1
20180809_06, TS,20180809_06,37.3,141.5
20180809_06, TS,20180809_06,37.3,141.5
20180809_12, TS,20180809_12,38.0,142.5
20180809_18, TS,20180809_18,39.0,144.6
20180810_00, TD,20180810_00,40.0,147.1
20180810_06, EX,20180810_06,41.0,151.2
20180806_06, DB,20180806_06,18.6,133.6
20180806_12, TD,20180806_12,18.7,133.4
20180806_18, TD,20180806_18,18.8,133.1
20180807_00, TD,20180807_00,18.8,132.9
20180807_06, TD,20180807_06,18.8,132.7
20180807_12, TD,20180807_12,18.9,132.5
20180807_18, TD,20180807_18,19.1,132.4
20180808_00, TS,20180808_00,19.3,132.6
20180808_06, TS,20180808_06,19.5,133.4
20180808_12, TS,20180808_12,19.9,134.0
20180808_18, TS,20180808_18,20.5,134.1
20180809_00, TS,20180809_00,20.9,133.7
20180809_06, TS,20180809_06,20.8,133.5
20180809_12, TS,20180809_12,21.3,133.5
20180809_18, TS,20180809_18,22.1,132.8
20180810_00, TS,20180810_00,22.8,132.2
20180810_06, TS,20180810_06,22.9,132.2
20180810_12, TS,20180810_12,23.3,131.9
20180810_18, TS,20180810_18,24.3,131.0
20180811_00, TS,20180811_00,25.0,129.5
20180811_06, TS,20180811_06,24.9,128.2
20180811_12, TS,20180811_12,24.9,126.9
20180811_18, TS,20180811_18,25.1,125.6
20180812_00, TS,20180812_00,25.6,124.8
20180812_06, TS,20180812_06,26.6,123.8
20180812_12, TS,20180812_12,27.8,122.3
20180812_18, TS,20180812_18,29.2,120.7
20180813_00, TD,20180813_00,30.5,119.3
20180813_06, TD,20180813_06,31.9,117.7
20180813_12, TD,20180813_12,33.0,116.8
20180813_18, TD,20180813_18,34.4,116.2
20180814_00, TD,20180814_00,36.0,116.3
20180814_06, EX,20180814_06,37.0,116.7
20180814_12, EX,20180814_12,37.6,117.1
20180810_00, DB,20180810_00,16.1,146.6
20180810_06, DB,20180810_06,16.9,145.8
20180810_12, TD,20180810_12,17.1,145.2
20180810_18, TD,20180810_18,17.9,144.8
20180811_00, TS,20180811_00,18.4,144.5
20180811_06, TS,20180811_06,19.1,144.1
20180811_12, TS,20180811_12,19.9,143.6
20180811_12, TS,20180811_12,19.9,143.6
20180811_18, TS,20180811_18,20.6,143.0
20180811_18, TS,20180811_18,20.6,143.0
20180812_00, TS,20180812_00,21.5,142.6
20180812_00, TS,20180812_00,21.5,142.6
20180812_06, TS,20180812_06,22.8,142.2
20180812_06, TS,20180812_06,22.8,142.2
20180812_12, TY,20180812_12,23.7,141.5
20180812_12, TY,20180812_12,23.7,141.5
20180812_12, TY,20180812_12,23.7,141.5
20180812_18, TY,20180812_18,24.7,140.6
20180812_18, TY,20180812_18,24.7,140.6
20180812_18, TY,20180812_18,24.7,140.6
20180813_00, TS,20180813_00,25.7,139.5
20180813_00, TS,20180813_00,25.7,139.5
20180813_06, TS,20180813_06,26.5,138.6
20180813_06, TS,20180813_06,26.5,138.6
20180813_12, TS,20180813_12,27.3,137.6
20180813_12, TS,20180813_12,27.3,137.6
20180813_18, TS,20180813_18,28.3,137.1
20180813_18, TS,20180813_18,28.3,137.1
20180814_00, TS,20180814_00,29.4,136.1
20180814_00, TS,20180814_00,29.4,136.1
20180814_06, TS,20180814_06,30.6,134.7
20180814_12, TS,20180814_12,31.6,133.1
20180814_18, TS,20180814_18,32.6,131.4
20180815_00, TS,20180815_00,33.9,130.0
20180815_06, TD,20180815_06,34.9,129.4
20180815_12, PT,20180815_12,35.9,129.5
20180815_18, PT,20180815_18,36.6,129.9
20180810_00, LO,20180810_00,20.0,111.2
20180810_06, LO,20180810_06,20.1,111.5
20180810_12, DB,20180810_12,20.2,111.8
20180810_18, DB,20180810_18,20.7,111.9
20180811_00, DB,20180811_00,21.4,112.1
20180811_06, DB,20180811_06,21.5,112.1
20180811_12, TD,20180811_12,21.6,111.8
20180811_18, TD,20180811_18,21.4,111.4
20180812_00, TD,20180812_00,21.1,111.9
20180812_06, TD,20180812_06,21.0,112.2
20180812_12, TS,20180812_12,20.6,112.4
20180812_18, TS,20180812_18,20.6,112.6
20180813_00, TS,20180813_00,20.6,112.9
20180813_06, TS,20180813_06,20.5,113.1
20180813_12, TS,20180813_12,20.5,113.3
20180813_18, TS,20180813_18,20.7,113.6
20180814_00, TS,20180814_00,20.8,113.7
20180814_06, TS,20180814_06,21.0,113.7
20180814_12, TS,20180814_12,21.0,113.4
20180814_18, TS,20180814_18,21.0,113.0
20180815_00, TS,20180815_00,20.7,112.1
20180815_06, TS,20180815_06,21.0,111.5
20180815_12, TS,20180815_12,20.9,110.7
20180815_18, TS,20180815_18,20.6,109.5
20180815_18, TS,20180815_18,20.6,109.5
20180816_00, TS,20180816_00,20.2,108.6
20180816_00, TS,20180816_00,20.2,108.6
20180816_06, TS,20180816_06,20.0,107.9
20180816_06, TS,20180816_06,20.0,107.9
20180816_12, TS,20180816_12,19.9,107.3
20180816_12, TS,20180816_12,19.9,107.3
20180816_18, TS,20180816_18,19.6,106.3
20180816_18, TS,20180816_18,19.6,106.3
20180817_00, TS,20180817_00,19.4,105.2
20180817_06, TD,20180817_06,19.4,103.5
20180817_12, TD,20180817_12,19.8,101.5
20180817_18, DB,20180817_18,19.9,99.6
20180814_00, DB,20180814_00,23.6,127.7
20180814_06, DB,20180814_06,24.4,127.5
20180814_12, DB,20180814_12,25.2,127.5
20180814_18, TD,20180814_18,26.1,127.5
20180815_00, TD,20180815_00,27.1,127.3
20180815_06, TD,20180815_06,27.9,126.9
20180815_12, TS,20180815_12,29.0,125.9
20180815_18, TS,20180815_18,29.7,125.2
20180816_00, TS,20180816_00,29.9,124.7
20180816_06, TS,20180816_06,30.1,124.1
20180816_12, TS,20180816_12,30.3,123.0
20180816_18, TS,20180816_18,30.7,121.8
20180816_18, TS,20180816_18,30.7,121.8
20180817_00, TS,20180817_00,31.3,120.5
20180817_06, TS,20180817_06,31.6,118.7
20180817_12, TS,20180817_12,31.6,117.2
20180817_18, TD,20180817_18,31.9,116.2
20180818_00, TD,20180818_00,32.3,115.7
20180818_06, DB,20180818_06,32.9,115.1
20180815_00, LO,20180815_00,11.4,145.1
20180815_06, LO,20180815_06,11.9,144.8
20180815_12, TD,20180815_12,12.7,144.4
20180815_18, TD,20180815_18,13.7,143.9
20180816_00, TS,20180816_00,15.2,143.3
20180816_06, TS,20180816_06,16.8,142.5
20180816_12, TS,20180816_12,18.5,141.9
20180816_12, TS,20180816_12,18.5,141.9
20180816_18, TS,20180816_18,20.2,141.4
20180816_18, TS,20180816_18,20.2,141.4
20180817_00, TY,20180817_00,22.0,140.8
20180817_00, TY,20180817_00,22.0,140.8
20180817_00, TY,20180817_00,22.0,140.8
20180817_06, TY,20180817_06,23.2,140.2
20180817_06, TY,20180817_06,23.2,140.2
20180817_06, TY,20180817_06,23.2,140.2
20180817_12, TY,20180817_12,23.7,139.9
20180817_12, TY,20180817_12,23.7,139.9
20180817_12, TY,20180817_12,23.7,139.9
20180817_18, TY,20180817_18,24.3,140.0
20180817_18, TY,20180817_18,24.3,140.0
20180817_18, TY,20180817_18,24.3,140.0
20180818_00, TY,20180818_00,24.6,140.1
20180818_00, TY,20180818_00,24.6,140.1
20180818_00, TY,20180818_00,24.6,140.1
20180818_06, TY,20180818_06,24.8,140.1
20180818_06, TY,20180818_06,24.8,140.1
20180818_06, TY,20180818_06,24.8,140.1
20180818_12, TY,20180818_12,24.9,139.9
20180818_12, TY,20180818_12,24.9,139.9
20180818_12, TY,20180818_12,24.9,139.9
20180818_18, TY,20180818_18,25.0,139.5
20180818_18, TY,20180818_18,25.0,139.5
20180818_18, TY,20180818_18,25.0,139.5
20180819_00, TY,20180819_00,25.0,139.1
20180819_00, TY,20180819_00,25.0,139.1
20180819_00, TY,20180819_00,25.0,139.1
20180819_06, TY,20180819_06,25.0,138.6
20180819_06, TY,20180819_06,25.0,138.6
20180819_06, TY,20180819_06,25.0,138.6
20180819_12, TY,20180819_12,25.2,138.0
20180819_12, TY,20180819_12,25.2,138.0
20180819_12, TY,20180819_12,25.2,138.0
20180819_18, TY,20180819_18,25.5,137.3
20180819_18, TY,20180819_18,25.5,137.3
20180819_18, TY,20180819_18,25.5,137.3
20180820_00, TY,20180820_00,25.8,136.4
20180820_00, TY,20180820_00,25.8,136.4
20180820_00, TY,20180820_00,25.8,136.4
20180820_06, TY,20180820_06,26.1,135.5
20180820_06, TY,20180820_06,26.1,135.5
20180820_06, TY,20180820_06,26.1,135.5
20180820_12, TY,20180820_12,26.5,134.4
20180820_12, TY,20180820_12,26.5,134.4
20180820_12, TY,20180820_12,26.5,134.4
20180820_18, TY,20180820_18,27.0,133.3
20180820_18, TY,20180820_18,27.0,133.3
20180820_18, TY,20180820_18,27.0,133.3
20180821_00, TY,20180821_00,27.7,132.2
20180821_00, TY,20180821_00,27.7,132.2
20180821_00, TY,20180821_00,27.7,132.2
20180821_06, TY,20180821_06,28.4,130.9
20180821_06, TY,20180821_06,28.4,130.9
20180821_06, TY,20180821_06,28.4,130.9
20180821_12, TY,20180821_12,29.0,129.8
20180821_12, TY,20180821_12,29.0,129.8
20180821_12, TY,20180821_12,29.0,129.8
20180821_18, TY,20180821_18,29.8,128.6
20180821_18, TY,20180821_18,29.8,128.6
20180821_18, TY,20180821_18,29.8,128.6
20180822_00, TY,20180822_00,30.4,127.7
20180822_00, TY,20180822_00,30.4,127.7
20180822_00, TY,20180822_00,30.4,127.7
20180822_06, TY,20180822_06,31.0,126.9
20180822_06, TY,20180822_06,31.0,126.9
20180822_06, TY,20180822_06,31.0,126.9
20180822_12, TY,20180822_12,31.8,126.2
20180822_12, TY,20180822_12,31.8,126.2
20180822_12, TY,20180822_12,31.8,126.2
20180822_18, TY,20180822_18,32.4,125.4
20180822_18, TY,20180822_18,32.4,125.4
20180822_18, TY,20180822_18,32.4,125.4
20180823_00, TY,20180823_00,32.9,125.3
20180823_00, TY,20180823_00,32.9,125.3
20180823_00, TY,20180823_00,32.9,125.3
20180823_06, TS,20180823_06,33.6,125.5
20180823_06, TS,20180823_06,33.6,125.5
20180823_12, TS,20180823_12,34.7,126.3
20180823_12, TS,20180823_12,34.7,126.3
20180823_18, TS,20180823_18,35.9,127.4
20180824_00, TS,20180824_00,37.2,128.8
20180824_06, TS,20180824_06,38.5,130.2
20180824_12, EX,20180824_12,40.1,131.7
20180824_18, EX,20180824_18,41.3,133.6
20180825_00, EX,20180825_00,42.1,135.5
20180825_06, EX,20180825_06,43.7,138.6
20180825_12, EX,20180825_12,43.9,139.2
20180816_18, DB,20180816_18,12.8,158.3
20180817_00, DB,20180817_00,12.6,158.3
20180817_06, TD,20180817_06,12.6,158.1
20180817_12, TD,20180817_12,13.0,156.9
20180817_18, TD,20180817_18,13.4,155.7
20180818_00, TD,20180818_00,13.7,155.0
20180818_06, TS,20180818_06,14.0,154.5
20180818_12, TS,20180818_12,14.4,153.7
20180818_18, TS,20180818_18,14.8,152.9
20180819_00, TS,20180819_00,15.1,152.1
20180819_06, TS,20180819_06,15.6,151.2
20180819_12, TS,20180819_12,15.8,150.6
20180819_12, TS,20180819_12,15.8,150.6
20180819_18, TS,20180819_18,16.4,150.0
20180819_18, TS,20180819_18,16.4,150.0
20180820_00, TS,20180820_00,17.0,148.9
20180820_00, TS,20180820_00,17.0,148.9
20180820_06, TY,20180820_06,17.8,147.9
20180820_06, TY,20180820_06,17.8,147.9
20180820_06, TY,20180820_06,17.8,147.9
20180820_12, TY,20180820_12,18.5,147.3
20180820_12, TY,20180820_12,18.5,147.3
20180820_12, TY,20180820_12,18.5,147.3
20180820_18, TY,20180820_18,19.4,146.2
20180820_18, TY,20180820_18,19.4,146.2
20180820_18, TY,20180820_18,19.4,146.2
20180821_00, TY,20180821_00,20.2,145.1
20180821_00, TY,20180821_00,20.2,145.1
20180821_00, TY,20180821_00,20.2,145.1
20180821_06, TY,20180821_06,21.2,144.0
20180821_06, TY,20180821_06,21.2,144.0
20180821_06, TY,20180821_06,21.2,144.0
20180821_12, TY,20180821_12,21.9,142.8
20180821_12, TY,20180821_12,21.9,142.8
20180821_12, TY,20180821_12,21.9,142.8
20180821_18, TY,20180821_18,23.2,141.2
20180821_18, TY,20180821_18,23.2,141.2
20180821_18, TY,20180821_18,23.2,141.2
20180822_00, TY,20180822_00,24.2,139.9
20180822_00, TY,20180822_00,24.2,139.9
20180822_00, TY,20180822_00,24.2,139.9
20180822_06, TY,20180822_06,25.5,138.7
20180822_06, TY,20180822_06,25.5,138.7
20180822_06, TY,20180822_06,25.5,138.7
20180822_12, TY,20180822_12,26.9,137.2
20180822_12, TY,20180822_12,26.9,137.2
20180822_12, TY,20180822_12,26.9,137.2
20180822_18, TY,20180822_18,28.4,135.9
20180822_18, TY,20180822_18,28.4,135.9
20180822_18, TY,20180822_18,28.4,135.9
20180823_00, TY,20180823_00,30.1,135.0
20180823_00, TY,20180823_00,30.1,135.0
20180823_00, TY,20180823_00,30.1,135.0
20180823_06, TY,20180823_06,31.9,134.4
20180823_06, TY,20180823_06,31.9,134.4
20180823_06, TY,20180823_06,31.9,134.4
20180823_12, TY,20180823_12,33.9,134.6
20180823_12, TY,20180823_12,33.9,134.6
20180823_12, TY,20180823_12,33.9,134.6
20180823_18, TS,20180823_18,36.5,135.1
20180823_18, TS,20180823_18,36.5,135.1
20180824_00, TS,20180824_00,39.0,135.9
20180824_06, TS,20180824_06,40.7,137.9
20180824_12, EX,20180824_12,41.3,139.9
20180822_00, DB,20180822_00,22.1,118.7
20180822_06, DB,20180822_06,22.1,118.9
20180822_12, DB,20180822_12,22.1,119.4
20180822_18, TD,20180822_18,22.3,120.0
20180823_00, TD,20180823_00,22.8,120.5
20180823_06, TD,20180823_06,23.4,120.5
20180823_12, TD,20180823_12,23.9,120.4
20180823_18, TD,20180823_18,24.2,120.1
20180824_00, TD,20180824_00,24.4,120.1
20180824_06, TD,20180824_06,24.6,120.2
20180824_12, TD,20180824_12,24.7,120.1
20180824_18, TD,20180824_18,24.9,119.9
20180825_00, TD,20180825_00,25.0,119.3
20180825_06, DB,20180825_06,25.0,118.0
20180825_12, DB,20180825_12,25.0,116.8
20180827_00, DB,20180827_00,13.1,159.3
20180827_06, TD,20180827_06,13.5,159.1
20180827_12, TD,20180827_12,14.1,158.6
20180827_18, TD,20180827_18,14.7,157.9
20180828_00, TS,20180828_00,15.2,157.1
20180828_06, TS,20180828_06,15.9,156.2
20180828_12, TS,20180828_12,16.4,155.3
20180828_12, TS,20180828_12,16.4,155.3
20180828_18, TS,20180828_18,16.7,154.3
20180828_18, TS,20180828_18,16.7,154.3
20180829_00, TS,20180829_00,16.9,153.4
20180829_00, TS,20180829_00,16.9,153.4
20180829_06, TY,20180829_06,17.1,152.4
20180829_06, TY,20180829_06,17.1,152.4
20180829_06, TY,20180829_06,17.1,152.4
20180829_12, TY,20180829_12,17.3,151.3
20180829_12, TY,20180829_12,17.3,151.3
20180829_12, TY,20180829_12,17.3,151.3
20180829_18, TY,20180829_18,17.4,150.3
20180829_18, TY,20180829_18,17.4,150.3
20180829_18, TY,20180829_18,17.4,150.3
20180830_00, TY,20180830_00,17.6,149.2
20180830_00, TY,20180830_00,17.6,149.2
20180830_00, TY,20180830_00,17.6,149.2
20180830_06, TY,20180830_06,17.7,148.1
20180830_06, TY,20180830_06,17.7,148.1
20180830_06, TY,20180830_06,17.7,148.1
20180830_12, TY,20180830_12,17.8,146.8
20180830_12, TY,20180830_12,17.8,146.8
20180830_12, TY,20180830_12,17.8,146.8
20180830_18, ST,20180830_18,17.8,145.4
20180830_18, ST,20180830_18,17.8,145.4
20180830_18, ST,20180830_18,17.8,145.4
20180831_00, ST,20180831_00,17.9,144.1
20180831_00, ST,20180831_00,17.9,144.1
20180831_00, ST,20180831_00,17.9,144.1
20180831_06, ST,20180831_06,18.2,142.7
20180831_06, ST,20180831_06,18.2,142.7
20180831_06, ST,20180831_06,18.2,142.7
20180831_12, ST,20180831_12,18.5,141.5
20180831_12, ST,20180831_12,18.5,141.5
20180831_12, ST,20180831_12,18.5,141.5
20180831_18, ST,20180831_18,19.0,140.3
20180831_18, ST,20180831_18,19.0,140.3
20180831_18, ST,20180831_18,19.0,140.3
20180901_00, ST,20180901_00,19.6,139.2
20180901_00, ST,20180901_00,19.6,139.2
20180901_00, ST,20180901_00,19.6,139.2
20180901_06, ST,20180901_06,20.4,138.2
20180901_06, ST,20180901_06,20.4,138.2
20180901_06, ST,20180901_06,20.4,138.2
20180901_12, ST,20180901_12,21.0,137.4
20180901_12, ST,20180901_12,21.0,137.4
20180901_12, ST,20180901_12,21.0,137.4
20180901_18, TY,20180901_18,21.7,136.5
20180901_18, TY,20180901_18,21.7,136.5
20180901_18, TY,20180901_18,21.7,136.5
20180902_00, TY,20180902_00,22.7,135.7
20180902_00, TY,20180902_00,22.7,135.7
20180902_00, TY,20180902_00,22.7,135.7
20180902_06, TY,20180902_06,23.7,134.9
20180902_06, TY,20180902_06,23.7,134.9
20180902_06, TY,20180902_06,23.7,134.9
20180902_12, TY,20180902_12,24.5,134.4
20180902_12, TY,20180902_12,24.5,134.4
20180902_12, TY,20180902_12,24.5,134.4
20180902_18, TY,20180902_18,25.5,133.8
20180902_18, TY,20180902_18,25.5,133.8
20180902_18, TY,20180902_18,25.5,133.8
20180903_00, TY,20180903_00,26.5,133.1
20180903_00, TY,20180903_00,26.5,133.1
20180903_00, TY,20180903_00,26.5,133.1
20180903_06, TY,20180903_06,27.4,132.6
20180903_06, TY,20180903_06,27.4,132.6
20180903_06, TY,20180903_06,27.4,132.6
20180903_12, TY,20180903_12,28.8,132.5
20180903_12, TY,20180903_12,28.8,132.5
20180903_12, TY,20180903_12,28.8,132.5
20180903_18, TY,20180903_18,30.3,132.8
20180903_18, TY,20180903_18,30.3,132.8
20180903_18, TY,20180903_18,30.3,132.8
20180904_00, TY,20180904_00,32.4,133.8
20180904_00, TY,20180904_00,32.4,133.8
20180904_00, TY,20180904_00,32.4,133.8
20180904_06, TY,20180904_06,35.3,135.7
20180904_06, TY,20180904_06,35.3,135.7
20180904_06, TY,20180904_06,35.3,135.7
20180904_12, EX,20180904_12,39.2,137.6
20180904_12, EX,20180904_12,39.2,137.6
20180904_18, EX,20180904_18,43.2,139.5
20180904_18, EX,20180904_18,43.2,139.5
20180906_18, DB,20180906_18,12.0,169.3
20180907_00, DB,20180907_00,12.2,168.0
20180907_06, TD,20180907_06,12.4,166.6
20180907_12, TD,20180907_12,12.8,165.3
20180907_18, TS,20180907_18,13.3,163.6
20180908_00, TS,20180908_00,13.6,162.4
20180908_06, TS,20180908_06,14.2,160.8
20180908_12, TS,20180908_12,14.7,158.9
20180908_12, TS,20180908_12,14.7,158.9
20180908_18, TS,20180908_18,15.0,156.8
20180908_18, TS,20180908_18,15.0,156.8
20180909_00, TY,20180909_00,15.2,154.8
20180909_00, TY,20180909_00,15.2,154.8
20180909_00, TY,20180909_00,15.2,154.8
20180909_06, TY,20180909_06,15.3,153.2
20180909_06, TY,20180909_06,15.3,153.2
20180909_06, TY,20180909_06,15.3,153.2
20180909_12, TY,20180909_12,15.2,151.1
20180909_12, TY,20180909_12,15.2,151.1
20180909_12, TY,20180909_12,15.2,151.1
20180909_18, TY,20180909_18,14.8,149.1
20180909_18, TY,20180909_18,14.8,149.1
20180909_18, TY,20180909_18,14.8,149.1
20180910_00, TY,20180910_00,14.5,147.4
20180910_00, TY,20180910_00,14.5,147.4
20180910_00, TY,20180910_00,14.5,147.4
20180910_06, TY,20180910_06,14.3,145.6
20180910_06, TY,20180910_06,14.3,145.6
20180910_06, TY,20180910_06,14.3,145.6
20180910_12, TY,20180910_12,14.1,144.2
20180910_12, TY,20180910_12,14.1,144.2
20180910_12, TY,20180910_12,14.1,144.2
20180910_18, TY,20180910_18,13.9,142.7
20180910_18, TY,20180910_18,13.9,142.7
20180910_18, TY,20180910_18,13.9,142.7
20180911_00, TY,20180911_00,13.9,141.2
20180911_00, TY,20180911_00,13.9,141.2
20180911_00, TY,20180911_00,13.9,141.2
20180911_06, ST,20180911_06,13.9,139.8
20180911_06, ST,20180911_06,13.9,139.8
20180911_06, ST,20180911_06,13.9,139.8
20180911_12, ST,20180911_12,13.8,138.7
20180911_12, ST,20180911_12,13.8,138.7
20180911_12, ST,20180911_12,13.8,138.7
20180911_18, ST,20180911_18,13.9,137.3
20180911_18, ST,20180911_18,13.9,137.3
20180911_18, ST,20180911_18,13.9,137.3
20180912_00, ST,20180912_00,13.9,136.2
20180912_00, ST,20180912_00,13.9,136.2
20180912_00, ST,20180912_00,13.9,136.2
20180912_06, ST,20180912_06,14.0,135.2
20180912_06, ST,20180912_06,14.0,135.2
20180912_06, ST,20180912_06,14.0,135.2
20180912_12, ST,20180912_12,14.2,133.9
20180912_12, ST,20180912_12,14.2,133.9
20180912_12, ST,20180912_12,14.2,133.9
20180912_18, ST,20180912_18,14.3,132.5
20180912_18, ST,20180912_18,14.3,132.5
20180912_18, ST,20180912_18,14.3,132.5
20180913_00, ST,20180913_00,14.5,131.3
20180913_00, ST,20180913_00,14.5,131.3
20180913_00, ST,20180913_00,14.5,131.3
20180913_06, ST,20180913_06,14.7,130.1
20180913_06, ST,20180913_06,14.7,130.1
20180913_06, ST,20180913_06,14.7,130.1
20180913_12, ST,20180913_12,14.9,129.0
20180913_12, ST,20180913_12,14.9,129.0
20180913_12, ST,20180913_12,14.9,129.0
20180913_18, ST,20180913_18,15.3,127.9
20180913_18, ST,20180913_18,15.3,127.9
20180913_18, ST,20180913_18,15.3,127.9
20180914_00, ST,20180914_00,15.9,126.9
20180914_00, ST,20180914_00,15.9,126.9
20180914_00, ST,20180914_00,15.9,126.9
20180914_06, ST,20180914_06,16.8,125.6
20180914_06, ST,20180914_06,16.8,125.6
20180914_06, ST,20180914_06,16.8,125.6
20180914_12, ST,20180914_12,17.4,124.1
20180914_12, ST,20180914_12,17.4,124.1
20180914_12, ST,20180914_12,17.4,124.1
20180914_18, ST,20180914_18,17.9,122.3
20180914_18, ST,20180914_18,17.9,122.3
20180914_18, ST,20180914_18,17.9,122.3
20180915_00, TY,20180915_00,18.2,120.9
20180915_00, TY,20180915_00,18.2,120.9
20180915_00, TY,20180915_00,18.2,120.9
20180915_06, TY,20180915_06,18.6,119.6
20180915_06, TY,20180915_06,18.6,119.6
20180915_06, TY,20180915_06,18.6,119.6
20180915_12, TY,20180915_12,19.2,118.2
20180915_12, TY,20180915_12,19.2,118.2
20180915_12, TY,20180915_12,19.2,118.2
20180915_18, TY,20180915_18,19.8,116.9
20180915_18, TY,20180915_18,19.8,116.9
20180915_18, TY,20180915_18,19.8,116.9
20180916_00, TY,20180916_00,20.8,115.3
20180916_00, TY,20180916_00,20.8,115.3
20180916_00, TY,20180916_00,20.8,115.3
20180916_06, TY,20180916_06,21.4,113.6
20180916_06, TY,20180916_06,21.4,113.6
20180916_06, TY,20180916_06,21.4,113.6
20180916_12, TY,20180916_12,22.1,111.4
20180916_12, TY,20180916_12,22.1,111.4
20180916_12, TY,20180916_12,22.1,111.4
20180916_18, TS,20180916_18,22.4,109.9
20180916_18, TS,20180916_18,22.4,109.9
20180917_00, TS,20180917_00,23.0,108.5
20180917_06, TD,20180917_06,23.4,106.9
20180917_12, DB,20180917_12,23.7,105.3
20180908_12, LO,20180908_12,20.5,122.1
20180908_18, LO,20180908_18,20.9,122.3
20180909_00, LO,20180909_00,21.0,122.7
20180909_06, DB,20180909_06,21.4,123.0
20180909_12, TD,20180909_12,22.0,123.1
20180909_18, TD,20180909_18,21.9,122.4
20180910_00, TD,20180910_00,21.7,121.9
20180910_06, TS,20180910_06,21.5,121.4
20180910_12, TS,20180910_12,21.4,120.7
20180910_18, TS,20180910_18,20.9,119.7
20180911_00, TS,20180911_00,20.8,119.0
20180911_06, TS,20180911_06,20.8,118.2
20180911_12, TS,20180911_12,20.7,117.4
20180911_18, TS,20180911_18,20.7,116.4
20180912_00, TS,20180912_00,20.8,115.4
20180912_06, TS,20180912_06,20.9,114.5
20180912_12, TS,20180912_12,20.8,113.3
20180912_18, TS,20180912_18,20.8,112.2
20180913_00, TS,20180913_00,21.2,110.7
20180913_06, TD,20180913_06,21.3,109.7
20180913_12, DB,20180913_12,21.2,108.3
20180913_18, DB,20180913_18,21.8,106.7
20180920_06, DB,20180920_06,12.9,146.2
20180920_12, DB,20180920_12,13.3,145.6
20180920_18, TD,20180920_18,13.8,145.1
20180921_00, TD,20180921_00,14.4,144.3
20180921_06, TS,20180921_06,14.9,143.4
20180921_12, TS,20180921_12,15.4,142.4
20180921_18, TS,20180921_18,15.8,141.4
20180922_00, TS,20180922_00,16.2,140.3
20180922_00, TS,20180922_00,16.2,140.3
20180922_06, TS,20180922_06,16.7,138.9
20180922_06, TS,20180922_06,16.7,138.9
20180922_12, TS,20180922_12,16.8,137.5
20180922_12, TS,20180922_12,16.8,137.5
20180922_18, TY,20180922_18,16.8,136.3
20180922_18, TY,20180922_18,16.8,136.3
20180922_18, TY,20180922_18,16.8,136.3
20180923_00, TY,20180923_00,16.9,135.1
20180923_00, TY,20180923_00,16.9,135.1
20180923_00, TY,20180923_00,16.9,135.1
20180923_06, TY,20180923_06,17.3,134.2
20180923_06, TY,20180923_06,17.3,134.2
20180923_06, TY,20180923_06,17.3,134.2
20180923_12, TY,20180923_12,17.5,133.3
20180923_12, TY,20180923_12,17.5,133.3
20180923_12, TY,20180923_12,17.5,133.3
20180923_18, TY,20180923_18,18.0,132.2
20180923_18, TY,20180923_18,18.0,132.2
20180923_18, TY,20180923_18,18.0,132.2
20180924_00, TY,20180924_00,18.5,131.2
20180924_00, TY,20180924_00,18.5,131.2
20180924_00, TY,20180924_00,18.5,131.2
20180924_06, ST,20180924_06,18.9,130.5
20180924_06, ST,20180924_06,18.9,130.5
20180924_06, ST,20180924_06,18.9,130.5
20180924_12, ST,20180924_12,19.3,129.7
20180924_12, ST,20180924_12,19.3,129.7
20180924_12, ST,20180924_12,19.3,129.7
20180924_18, ST,20180924_18,19.5,129.0
20180924_18, ST,20180924_18,19.5,129.0
20180924_18, ST,20180924_18,19.5,129.0
20180925_00, ST,20180925_00,19.6,128.8
20180925_00, ST,20180925_00,19.6,128.8
20180925_00, ST,20180925_00,19.6,128.8
20180925_06, ST,20180925_06,19.8,128.9
20180925_06, ST,20180925_06,19.8,128.9
20180925_06, ST,20180925_06,19.8,128.9
20180925_12, TY,20180925_12,20.0,128.9
20180925_12, TY,20180925_12,20.0,128.9
20180925_12, TY,20180925_12,20.0,128.9
20180925_18, TY,20180925_18,20.3,128.9
20180925_18, TY,20180925_18,20.3,128.9
20180925_18, TY,20180925_18,20.3,128.9
20180926_00, TY,20180926_00,20.6,129.0
20180926_00, TY,20180926_00,20.6,129.0
20180926_00, TY,20180926_00,20.6,129.0
20180926_06, TY,20180926_06,21.0,129.2
20180926_06, TY,20180926_06,21.0,129.2
20180926_06, TY,20180926_06,21.0,129.2
20180926_12, TY,20180926_12,21.2,129.2
20180926_12, TY,20180926_12,21.2,129.2
