time,type,local time,latitude,longitude
20130101_00, DB,20130101_00,5.0,140.7
20130101_06, DB,20130101_06,5.0,138.5
20130101_12, DB,20130101_12,5.0,136.3
20130101_18, DB,20130101_18,5.7,134.2
20130102_00, DB,20130102_00,6.4,132.1
20130102_06, DB,20130102_06,7.0,130.0
20130102_12, DB,20130102_12,7.8,127.9
20130102_18, DB,20130102_18,8.3,126.0
20130103_00, DB,20130103_00,8.7,123.9
20130103_06, DB,20130103_06,9.0,121.4
20130103_12, TD,20130103_12,8.5,119.6
20130103_18, TD,20130103_18,8.5,118.1
20130104_00, TS,20130104_00,8.7,116.6
20130104_06, TS,20130104_06,8.5,115.3
20130104_12, TS,20130104_12,8.2,114.2
20130104_18, TS,20130104_18,8.3,113.2
20130105_00, TS,20130105_00,7.9,112.2
20130105_06, TS,20130105_06,7.8,111.4
20130105_12, TS,20130105_12,7.6,110.8
20130105_18, TS,20130105_18,7.3,110.3
20130106_00, TS,20130106_00,7.5,110.4
20130106_06, TS,20130106_06,7.6,109.8
20130106_12, TS,20130106_12,7.2,109.2
20130106_18, TS,20130106_18,6.6,108.8
20130107_00, TS,20130107_00,6.5,108.5
20130107_06, TS,20130107_06,6.4,108.4
20130107_12, TD,20130107_12,6.1,108.4
20130107_18, TD,20130107_18,5.8,108.5
20130108_00, TD,20130108_00,5.9,108.6
20130219_18, DB,20130219_18,6.8,121.9
20130220_00, DB,20130220_00,7.1,121.5
20130220_06, DB,20130220_06,7.4,120.7
20130220_12, DB,20130220_12,7.7,119.5
20130220_18, DB,20130220_18,7.9,118.3
20130221_00, DB,20130221_00,8.1,116.5
20130221_06, DB,20130221_06,8.2,114.4
20130221_12, DB,20130221_12,8.0,112.0
20130221_18, TD,20130221_18,6.6,109.7
20130222_00, TD,20130222_00,5.7,109.4
20130222_06, TD,20130222_06,5.3,109.8
20130222_12, DB,20130222_12,4.7,110.0
20130222_18, DB,20130222_18,4.3,109.7
20130223_00, DB,20130223_00,3.9,109.3
20130223_06, DB,20130223_06,3.4,109.5
20130607_12, DB,20130607_12,16.3,129.9
20130607_18, DB,20130607_18,16.6,129.2
20130608_00, DB,20130608_00,17.2,129.0
20130608_06, TD,20130608_06,17.5,129.6
20130608_12, TD,20130608_12,17.8,130.2
20130608_18, TS,20130608_18,19.0,130.9
20130609_00, TS,20130609_00,20.0,131.2
20130609_06, TS,20130609_06,20.6,131.7
20130609_12, TS,20130609_12,21.1,132.3
20130609_18, TS,20130609_18,21.8,133.2
20130610_00, TS,20130610_00,22.6,133.5
20130610_06, TS,20130610_06,23.5,134.4
20130610_12, TS,20130610_12,24.6,135.3
20130610_18, TS,20130610_18,26.2,135.9
20130611_00, TS,20130611_00,27.8,136.3
20130611_00, TS,20130611_00,27.8,136.3
20130611_06, TS,20130611_06,29.3,136.7
20130611_12, TS,20130611_12,30.4,136.9
20130611_18, TS,20130611_18,30.7,137.0
20130612_00, TS,20130612_00,30.9,137.2
20130612_06, TD,20130612_06,30.9,138.0
20130612_12, TD,20130612_12,31.2,138.9
20130612_18, TD,20130612_18,31.9,139.5
20130613_00, TD,20130613_00,32.3,139.7
20130613_06, SD,20130613_06,32.6,139.4
20130613_12, SD,20130613_12,32.5,139.0
20130613_18, EX,20130613_18,32.1,138.8
20130614_00, EX,20130614_00,31.0,139.3
20130614_06, EX,20130614_06,30.7,139.6
20130614_12, EX,20130614_12,30.7,139.8
20130614_18, EX,20130614_18,30.8,140.0
20130615_00, EX,20130615_00,30.9,140.2
20130615_06, EX,20130615_06,30.8,140.5
20130616_06, DB,20130616_06,11.6,127.8
20130616_12, DB,20130616_12,12.1,127.5
20130616_18, DB,20130616_18,12.6,127.2
20130617_00, DB,20130617_00,13.2,126.9
20130617_06, DB,20130617_06,13.9,126.8
20130617_12, TD,20130617_12,14.8,126.7
20130617_18, TD,20130617_18,15.8,126.6
20130618_00, TD,20130618_00,16.9,126.5
20130618_06, TD,20130618_06,18.1,126.4
20130618_12, TS,20130618_12,19.2,126.2
20130618_18, TS,20130618_18,20.0,126.0
20130619_00, TS,20130619_00,21.2,125.9
20130619_06, TS,20130619_06,22.5,125.6
20130619_12, TS,20130619_12,23.8,125.3
20130619_18, TS,20130619_18,25.1,124.9
20130620_00, TS,20130620_00,27.0,125.0
20130620_06, TS,20130620_06,29.0,125.4
20130620_12, EX,20130620_12,30.1,125.7
20130620_18, EX,20130620_18,31.1,126.2
20130621_00, EX,20130621_00,32.0,127.6
20130619_18, DB,20130619_18,14.6,116.7
20130620_00, DB,20130620_00,15.0,117.5
20130620_06, DB,20130620_06,15.6,117.8
20130620_12, TD,20130620_12,16.6,117.8
20130620_18, TD,20130620_18,17.6,117.3
20130621_00, TD,20130621_00,18.2,116.2
20130621_06, TD,20130621_06,18.8,115.4
20130621_12, TS,20130621_12,19.3,114.4
20130621_18, TS,20130621_18,19.3,113.0
20130622_00, TS,20130622_00,19.4,111.4
20130622_06, TD,20130622_06,19.5,110.1
20130622_12, TD,20130622_12,19.6,109.2
20130622_18, TD,20130622_18,19.2,108.4
20130623_00, TD,20130623_00,19.3,107.5
20130623_06, TD,20130623_06,19.8,106.6
20130623_12, DB,20130623_12,20.4,106.2
20130623_18, DB,20130623_18,20.8,105.8
20130624_00, DB,20130624_00,21.1,105.5
20130627_12, DB,20130627_12,8.8,131.3
20130627_18, DB,20130627_18,9.0,130.2
20130628_00, DB,20130628_00,9.4,129.3
20130628_06, TD,20130628_06,10.0,128.5
20130628_12, TD,20130628_12,10.7,127.7
20130628_18, TD,20130628_18,11.2,126.8
20130629_00, TD,20130629_00,11.9,125.4
20130629_06, TS,20130629_06,12.5,124.0
20130629_12, TS,20130629_12,13.5,122.7
20130629_18, TS,20130629_18,14.1,121.2
20130630_00, TS,20130630_00,14.7,119.7
20130630_06, TS,20130630_06,15.5,118.5
20130630_12, TS,20130630_12,16.7,117.1
20130630_18, TS,20130630_18,17.7,115.5
20130701_00, TS,20130701_00,18.3,113.9
20130701_00, TS,20130701_00,18.3,113.9
20130701_06, TS,20130701_06,19.1,112.6
20130701_06, TS,20130701_06,19.1,112.6
20130701_12, TY,20130701_12,19.8,111.6
20130701_12, TY,20130701_12,19.8,111.6
20130701_18, TS,20130701_18,20.4,110.5
20130701_18, TS,20130701_18,20.4,110.5
20130702_00, TS,20130702_00,21.5,109.8
20130702_00, TS,20130702_00,21.5,109.8
20130702_06, TS,20130702_06,22.6,109.0
20130706_00, DB,20130706_00,19.9,156.2
20130706_06, DB,20130706_06,19.8,154.9
20130706_12, DB,20130706_12,19.8,153.6
20130706_18, DB,20130706_18,19.8,152.1
20130707_00, DB,20130707_00,20.0,150.6
20130707_06, DB,20130707_06,19.7,149.4
20130707_12, TD,20130707_12,19.3,148.3
20130707_18, TD,20130707_18,19.1,147.1
20130708_00, TS,20130708_00,19.2,145.5
20130708_06, TS,20130708_06,19.1,143.9
20130708_12, TS,20130708_12,19.3,142.7
20130708_12, TS,20130708_12,19.3,142.7
20130708_18, TY,20130708_18,19.5,141.5
20130708_18, TY,20130708_18,19.5,141.5
20130709_00, TY,20130709_00,19.6,140.4
20130709_00, TY,20130709_00,19.6,140.4
20130709_00, TY,20130709_00,19.6,140.4
20130709_06, TY,20130709_06,19.9,139.4
20130709_06, TY,20130709_06,19.9,139.4
20130709_06, TY,20130709_06,19.9,139.4
20130709_12, TY,20130709_12,20.3,138.3
20130709_12, TY,20130709_12,20.3,138.3
20130709_12, TY,20130709_12,20.3,138.3
20130709_18, TY,20130709_18,20.7,137.1
20130709_18, TY,20130709_18,20.7,137.1
20130709_18, TY,20130709_18,20.7,137.1
20130710_00, TY,20130710_00,21.1,135.9
20130710_00, TY,20130710_00,21.1,135.9
20130710_00, TY,20130710_00,21.1,135.9
20130710_06, TY,20130710_06,21.5,134.7
20130710_06, TY,20130710_06,21.5,134.7
20130710_06, TY,20130710_06,21.5,134.7
20130710_12, TY,20130710_12,21.8,133.5
20130710_12, TY,20130710_12,21.8,133.5
20130710_12, TY,20130710_12,21.8,133.5
20130710_18, TY,20130710_18,22.0,132.2
20130710_18, TY,20130710_18,22.0,132.2
20130710_18, TY,20130710_18,22.0,132.2
20130711_00, TY,20130711_00,22.1,130.9
20130711_00, TY,20130711_00,22.1,130.9
20130711_00, TY,20130711_00,22.1,130.9
20130711_06, TY,20130711_06,22.3,129.6
20130711_06, TY,20130711_06,22.3,129.6
20130711_06, TY,20130711_06,22.3,129.6
20130711_12, TY,20130711_12,22.4,128.3
20130711_12, TY,20130711_12,22.4,128.3
20130711_12, TY,20130711_12,22.4,128.3
20130711_18, TY,20130711_18,22.5,127.0
20130711_18, TY,20130711_18,22.5,127.0
20130711_18, TY,20130711_18,22.5,127.0
20130712_00, TY,20130712_00,22.7,125.8
20130712_00, TY,20130712_00,22.7,125.8
20130712_00, TY,20130712_00,22.7,125.8
20130712_06, TY,20130712_06,23.3,124.8
20130712_06, TY,20130712_06,23.3,124.8
20130712_06, TY,20130712_06,23.3,124.8
20130712_12, TY,20130712_12,24.0,123.7
20130712_12, TY,20130712_12,24.0,123.7
20130712_12, TY,20130712_12,24.0,123.7
20130712_18, TY,20130712_18,24.8,122.4
20130712_18, TY,20130712_18,24.8,122.4
20130712_18, TY,20130712_18,24.8,122.4
20130712_19, TY,20130712_19,24.9,121.9
20130712_19, TY,20130712_19,24.9,121.9
20130712_19, TY,20130712_19,24.9,121.9
20130713_00, TY,20130713_00,24.6,120.8
20130713_00, TY,20130713_00,24.6,120.8
20130713_00, TY,20130713_00,24.6,120.8
20130713_06, TY,20130713_06,25.9,120.1
20130713_06, TY,20130713_06,25.9,120.1
20130713_06, TY,20130713_06,25.9,120.1
20130713_12, TS,20130713_12,26.0,118.4
20130714_18, DB,20130714_18,14.6,127.3
20130715_00, DB,20130715_00,14.4,126.5
20130715_06, DB,20130715_06,14.4,125.8
20130715_12, TD,20130715_12,14.5,125.2
20130715_18, TD,20130715_18,14.7,124.9
20130716_00, TD,20130716_00,15.1,124.6
20130716_06, TD,20130716_06,15.7,124.2
20130716_12, TS,20130716_12,16.5,123.6
20130716_18, TS,20130716_18,17.4,122.8
20130717_00, TS,20130717_00,18.3,122.0
20130717_06, TS,20130717_06,19.6,120.9
20130717_12, TS,20130717_12,20.4,119.3
20130717_18, TS,20130717_18,21.3,118.3
20130718_00, TS,20130718_00,22.1,117.7
20130718_06, TS,20130718_06,22.8,117.3
20130718_12, TS,20130718_12,23.7,117.5
20130718_18, TD,20130718_18,24.9,117.6
20130719_00, DB,20130719_00,25.3,117.5
20130730_12, DB,20130730_12,14.5,117.6
20130730_18, TD,20130730_18,14.6,117.0
20130731_00, TD,20130731_00,14.8,116.3
20130731_06, TD,20130731_06,15.1,115.5
20130731_12, TS,20130731_12,15.2,114.8
20130731_18, TS,20130731_18,15.2,114.4
20130801_00, TS,20130801_00,15.6,114.1
20130801_06, TS,20130801_06,16.1,113.6
20130801_12, TS,20130801_12,16.5,113.3
20130801_18, TS,20130801_18,17.0,112.9
20130802_00, TS,20130802_00,17.8,112.8
20130802_06, TS,20130802_06,18.8,111.8
20130802_06, TS,20130802_06,18.8,111.8
20130802_12, TS,20130802_12,19.8,110.7
20130802_18, TS,20130802_18,20.5,109.2
20130803_00, TS,20130803_00,21.1,108.0
20130803_06, TS,20130803_06,21.6,106.3
20130803_12, TS,20130803_12,22.3,104.4
20130805_00, DB,20130805_00,11.2,119.1
20130805_06, DB,20130805_06,11.2,116.8
20130805_12, DB,20130805_12,12.1,115.1
20130805_18, TD,20130805_18,13.0,113.5
20130806_00, TD,20130806_00,13.7,112.2
20130806_06, TD,20130806_06,14.8,111.3
20130806_12, TS,20130806_12,16.0,110.6
20130806_18, TS,20130806_18,17.0,109.6
20130807_00, TS,20130807_00,18.0,108.6
20130807_06, TS,20130807_06,18.7,107.3
20130807_12, TS,20130807_12,19.4,106.2
20130807_18, TD,20130807_18,19.7,105.1
20130808_00, TD,20130808_00,19.8,104.1
20130808_06, DB,20130808_06,21.0,103.6
20130808_06, DB,20130808_06,12.2,137.3
20130808_12, DB,20130808_12,12.3,136.6
20130808_18, DB,20130808_18,12.8,136.0
20130809_00, TD,20130809_00,13.4,135.1
20130809_06, TD,20130809_06,13.6,134.0
20130809_12, TS,20130809_12,13.6,132.8
20130809_18, TS,20130809_18,13.5,131.7
20130810_00, TS,20130810_00,13.6,130.5
20130810_00, TS,20130810_00,13.6,130.5
20130810_06, TY,20130810_06,13.8,129.2
20130810_06, TY,20130810_06,13.8,129.2
20130810_06, TY,20130810_06,13.8,129.2
20130810_12, TY,20130810_12,14.0,128.1
20130810_12, TY,20130810_12,14.0,128.1
20130810_12, TY,20130810_12,14.0,128.1
20130810_18, TY,20130810_18,14.3,127.0
20130810_18, TY,20130810_18,14.3,127.0
20130810_18, TY,20130810_18,14.3,127.0
20130811_00, TY,20130811_00,14.5,125.9
20130811_00, TY,20130811_00,14.5,125.9
20130811_00, TY,20130811_00,14.5,125.9
20130811_06, TY,20130811_06,15.1,124.8
20130811_06, TY,20130811_06,15.1,124.8
20130811_06, TY,20130811_06,15.1,124.8
20130811_12, ST,20130811_12,15.5,123.5
20130811_12, ST,20130811_12,15.5,123.5
20130811_12, ST,20130811_12,15.5,123.5
20130811_18, TY,20130811_18,16.1,122.2
20130811_18, TY,20130811_18,16.1,122.2
20130811_18, TY,20130811_18,16.1,122.2
20130812_00, TY,20130812_00,16.5,120.8
20130812_00, TY,20130812_00,16.5,120.8
20130812_00, TY,20130812_00,16.5,120.8
20130812_06, TY,20130812_06,17.1,119.1
20130812_06, TY,20130812_06,17.1,119.1
20130812_06, TY,20130812_06,17.1,119.1
20130812_12, TY,20130812_12,17.9,117.9
20130812_12, TY,20130812_12,17.9,117.9
20130812_12, TY,20130812_12,17.9,117.9
20130812_18, TY,20130812_18,18.0,116.5
20130812_18, TY,20130812_18,18.0,116.5
20130812_18, TY,20130812_18,18.0,116.5
20130813_00, TY,20130813_00,18.4,115.2
20130813_00, TY,20130813_00,18.4,115.2
20130813_00, TY,20130813_00,18.4,115.2
20130813_06, TY,20130813_06,18.9,114.1
20130813_06, TY,20130813_06,18.9,114.1
20130813_06, TY,20130813_06,18.9,114.1
20130813_12, TY,20130813_12,19.3,113.4
20130813_12, TY,20130813_12,19.3,113.4
20130813_12, TY,20130813_12,19.3,113.4
20130813_18, TY,20130813_18,19.8,112.9
20130813_18, TY,20130813_18,19.8,112.9
20130813_18, TY,20130813_18,19.8,112.9
20130814_00, TY,20130814_00,20.6,112.3
20130814_00, TY,20130814_00,20.6,112.3
20130814_00, TY,20130814_00,20.6,112.3
20130814_06, TY,20130814_06,21.6,111.8
20130814_06, TY,20130814_06,21.6,111.8
20130814_06, TY,20130814_06,21.6,111.8
20130814_12, TY,20130814_12,22.1,110.9
20130814_12, TY,20130814_12,22.1,110.9
20130814_12, TY,20130814_12,22.1,110.9
20130814_18, TS,20130814_18,22.4,110.7
20130814_18, TS,20130814_18,22.4,110.7
20130815_00, TS,20130815_00,22.8,110.4
20130815_06, EX,20130815_06,23.8,111.0
20130815_12, EX,20130815_12,24.2,111.3
20130816_00, DB,20130816_00,23.1,123.6
20130816_03, DB,20130816_03,23.1,123.2
20130816_06, DB,20130816_06,22.6,123.0
20130816_12, DB,20130816_12,22.4,123.7
20130816_18, DB,20130816_18,21.8,124.0
20130817_00, DB,20130817_00,21.2,124.6
20130817_06, TD,20130817_06,20.6,125.2
20130817_12, TD,20130817_12,20.4,126.0
20130817_18, TD,20130817_18,20.3,126.7
20130818_00, TD,20130818_00,20.4,127.3
20130818_06, TS,20130818_06,20.3,127.5
20130818_12, TS,20130818_12,20.0,127.5
20130818_18, TS,20130818_18,19.7,127.7
20130819_00, TS,20130819_00,19.4,127.8
20130819_06, TS,20130819_06,19.7,128.1
20130819_12, TS,20130819_12,20.1,128.4
20130819_18, TS,20130819_18,20.9,128.6
20130819_18, TS,20130819_18,20.9,128.6
20130820_00, TS,20130820_00,21.9,128.6
20130820_00, TS,20130820_00,21.9,128.6
20130820_03, TS,20130820_03,22.6,128.2
20130820_03, TS,20130820_03,22.6,128.2
20130820_06, TS,20130820_06,23.2,127.6
20130820_06, TS,20130820_06,23.2,127.6
20130820_12, TS,20130820_12,23.6,126.5
20130820_12, TS,20130820_12,23.6,126.5
20130820_18, TS,20130820_18,24.5,126.0
20130820_18, TS,20130820_18,24.5,126.0
20130821_00, TY,20130821_00,25.2,124.4
20130821_00, TY,20130821_00,25.2,124.4
20130821_06, TY,20130821_06,25.7,122.9
20130821_06, TY,20130821_06,25.7,122.9
20130821_06, TY,20130821_06,25.7,122.9
20130821_12, TY,20130821_12,25.8,121.2
20130821_12, TY,20130821_12,25.8,121.2
20130821_12, TY,20130821_12,25.8,121.2
20130821_18, TY,20130821_18,25.7,119.6
20130821_18, TY,20130821_18,25.7,119.6
20130821_18, TY,20130821_18,25.7,119.6
20130822_00, TS,20130822_00,25.9,118.1
20130822_06, TS,20130822_06,26.3,116.5
20130822_12, TD,20130822_12,26.9,115.3
20130822_18, TD,20130822_18,27.4,114.3
20130823_00, DB,20130823_00,28.0,113.5
20130816_12, DB,20130816_12,25.8,131.5
20130816_18, TD,20130816_18,26.3,130.9
20130817_00, TD,20130817_00,26.8,130.3
20130817_06, TD,20130817_06,27.1,129.3
20130817_12, TD,20130817_12,27.7,128.0
20130817_18, TD,20130817_18,28.2,126.2
20130818_00, TD,20130818_00,28.9,124.7
20130818_06, TD,20130818_06,28.9,123.7
20130818_12, TD,20130818_12,28.8,122.9
20130818_18, TD,20130818_18,28.8,122.1
20130819_00, DB,20130819_00,29.0,121.4
20130825_00, DB,20130825_00,11.5,128.9
20130825_06, DB,20130825_06,12.7,128.9
20130825_12, DB,20130825_12,14.4,128.7
20130825_18, DB,20130825_18,15.1,127.5
20130826_00, DB,20130826_00,15.5,125.5
20130826_06, TD,20130826_06,16.4,125.0
20130826_12, TD,20130826_12,16.8,124.1
20130826_18, TS,20130826_18,17.5,124.0
20130827_00, TS,20130827_00,18.5,123.9
20130827_06, TS,20130827_06,19.3,123.8
20130827_12, TS,20130827_12,20.1,123.6
20130827_18, TS,20130827_18,20.7,123.2
20130828_00, TS,20130828_00,21.2,122.9
20130828_06, TS,20130828_06,21.7,122.8
20130828_12, TS,20130828_12,22.5,122.8
20130828_12, TS,20130828_12,22.5,122.8
20130828_18, TS,20130828_18,23.5,122.5
20130828_18, TS,20130828_18,23.5,122.5
20130829_00, TS,20130829_00,24.9,122.6
20130829_06, TS,20130829_06,26.1,122.2
20130829_12, TS,20130829_12,26.8,122.5
20130829_18, TS,20130829_18,27.6,122.9
20130830_00, TS,20130830_00,28.7,123.6
20130830_06, TD,20130830_06,29.9,124.5
20130830_12, TD,20130830_12,30.9,125.8
20130830_18, TD,20130830_18,32.0,127.3
20130831_00, TD,20130831_00,33.7,129.7
20130831_12, DB,20130831_12,24.8,121.6
20130831_18, DB,20130831_18,24.9,122.1
20130901_00, DB,20130901_00,25.1,122.9
20130901_06, DB,20130901_06,25.7,123.6
20130901_12, TD,20130901_12,25.9,124.2
20130901_18, TD,20130901_18,26.2,124.8
20130902_00, TS,20130902_00,26.6,125.5
20130902_06, TS,20130902_06,27.2,126.0
20130902_12, TS,20130902_12,27.7,126.6
20130902_18, TS,20130902_18,28.2,127.2
20130903_00, TS,20130903_00,28.8,127.6
20130903_06, TS,20130903_06,29.5,128.3
20130903_12, TS,20130903_12,30.2,129.4
20130903_18, TS,20130903_18,31.1,130.4
20130904_00, TS,20130904_00,32.3,132.0
20130912_00, DB,20130912_00,22.1,146.3
20130912_06, TD,20130912_06,22.0,145.1
20130912_12, TD,20130912_12,22.5,144.2
20130912_18, TD,20130912_18,22.2,143.2
20130913_00, TD,20130913_00,21.3,142.7
20130913_03, TD,20130913_03,21.7,142.9
20130913_06, TD,20130913_06,22.7,142.9
20130913_12, TD,20130913_12,23.0,140.8
20130913_18, TS,20130913_18,23.4,138.8
20130914_00, TS,20130914_00,24.4,137.7
20130914_06, TS,20130914_06,25.2,136.5
20130914_12, TS,20130914_12,26.3,135.5
20130914_18, TS,20130914_18,27.3,134.9
20130915_00, TS,20130915_00,28.7,134.3
20130915_06, TS,20130915_06,30.2,134.5
20130915_06, TS,20130915_06,30.2,134.5
20130915_12, TS,20130915_12,31.6,135.1
20130915_12, TS,20130915_12,31.6,135.1
20130915_18, TS,20130915_18,33.0,135.8
20130915_18, TS,20130915_18,33.0,135.8
